[INFO] [AssyncProcessor] Starting Analysis with: data_path= runs_O2_6820_LHC23k4i_apass4-LHC23.txt Data Type old: qc_async Data Type new: qc_mc Pass old: apass4 Pass new: passMC MC period old:  MC period new: LHC23k4i
PrepareOutputFolders is finished!
[INFO][AssyncProcessor] Starting analysis with 1 runs!
Starting QA
[INFO] Init CcdApi with UserAgentID: flpits9.dyndns.cern.ch-1782998300-rHZJrt, Host: ali-qcdbmc-gpn.cern.ch:8083, Curl timeouts: upload:20 download:5
[INFO][CCDBServer] ===============  updating data base: ============== 
Data base at: ./inputs/database/db_qc_mc.db
creating table!: 
done, we have DB with 11550 entries
[INFO][CCDBServer] Update database for module: tracks with the newest timestamp: 1782991631185
[INFO][CCDBServer] for object name: qc_mc/ITS/MO/Tracks/NClustersPerTrackEta server returned response with length of: 10575694
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536611 pass=passMC module_name=tracks 1684459882130 timestamp_created= 1781009248803 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536606 pass=passMC module_name=tracks 1684437030167 timestamp_created= 1781007523490 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1781006823506 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536608 pass=passMC module_name=tracks 1684440864689 timestamp_created= 1781004446639 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1781003032131 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536490 pass=passMC module_name=tracks 1684321787137 timestamp_created= 1781002238160 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536607 pass=passMC module_name=tracks 1684439621651 timestamp_created= 1781001883309 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536488 pass=passMC module_name=tracks 1684306665405 timestamp_created= 1780995258958 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780939916141 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1780909380112 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536262 pass=passMC module_name=tracks 1683830650037 timestamp_created= 1780906773713 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536261 pass=passMC module_name=tracks 1683828374733 timestamp_created= 1780905168636 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536237 pass=passMC module_name=tracks 1683752351633 timestamp_created= 1780905066249 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=569945 pass=passMC module_name=tracks 1773347865637 timestamp_created= 1780891368623 periodName: LHC26e9
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780844916388 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535966 pass=passMC module_name=tracks 1683355265565 timestamp_created= 1780834666943 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535566 pass=passMC module_name=tracks 1682886063964 timestamp_created= 1780819129361 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535566 pass=passMC module_name=tracks 1682886063964 timestamp_created= 1780817982828 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535716 pass=passMC module_name=tracks 1683080762208 timestamp_created= 1780812885525 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1780812560431 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1780807741244 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535721 pass=passMC module_name=tracks 1683086377222 timestamp_created= 1780806733759 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535711 pass=passMC module_name=tracks 1683075727930 timestamp_created= 1780805313923 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535711 pass=passMC module_name=tracks 1683075727930 timestamp_created= 1780804068516 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1780802804548 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1780801906746 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535725 pass=passMC module_name=tracks 1683101472521 timestamp_created= 1780800698024 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535517 pass=passMC module_name=tracks 1682794279586 timestamp_created= 1780800549269 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535525 pass=passMC module_name=tracks 1682799763794 timestamp_created= 1780800158246 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535624 pass=passMC module_name=tracks 1682957209740 timestamp_created= 1780786191907 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535627 pass=passMC module_name=tracks 1682961388818 timestamp_created= 1780782653603 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1780778149136 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535613 pass=passMC module_name=tracks 1682940345676 timestamp_created= 1780776958539 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535623 pass=passMC module_name=tracks 1682953008946 timestamp_created= 1780776595530 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535613 pass=passMC module_name=tracks 1682940345676 timestamp_created= 1780775511171 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535613 pass=passMC module_name=tracks 1682940345676 timestamp_created= 1780762208137 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535517 pass=passMC module_name=tracks 1682794279586 timestamp_created= 1780762005335 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780747751105 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780723067222 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780721810208 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780698795239 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780676472470 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780607026919 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535721 pass=passMC module_name=tracks 1683086377222 timestamp_created= 1780604255083 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536683 pass=passMC module_name=tracks 1684555836360 timestamp_created= 1780556393018 periodName: LHC24e8
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535475 pass=passMC module_name=tracks 1682757109661 timestamp_created= 1780544533099 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780540090518 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780538737082 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780538336305 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=535514 pass=passMC module_name=tracks 1682792921922 timestamp_created= 1780536868223 periodName: LHC23k4i
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780509612013 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536683 pass=passMC module_name=tracks 1684555836360 timestamp_created= 1780453939526 periodName: LHC24e8
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567548 pass=passMC module_name=tracks 1762152834593 timestamp_created= 1780417689433 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567548 pass=passMC module_name=tracks 1762152834593 timestamp_created= 1780414076265 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780412515069 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567576 pass=passMC module_name=tracks 1762210422793 timestamp_created= 1780410469273 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567592 pass=passMC module_name=tracks 1762253413911 timestamp_created= 1780409029353 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567576 pass=passMC module_name=tracks 1762210422793 timestamp_created= 1780409013349 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567426 pass=passMC module_name=tracks 1761692899128 timestamp_created= 1780397696752 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567444 pass=passMC module_name=tracks 1761763349382 timestamp_created= 1780396004111 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567444 pass=passMC module_name=tracks 1761763349382 timestamp_created= 1780394820736 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567449 pass=passMC module_name=tracks 1761774368964 timestamp_created= 1780386420153 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567449 pass=passMC module_name=tracks 1761774368964 timestamp_created= 1780384656645 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567396 pass=passMC module_name=tracks 1761564337969 timestamp_created= 1780384553162 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567408 pass=passMC module_name=tracks 1761596454075 timestamp_created= 1780384189089 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567396 pass=passMC module_name=tracks 1761564337969 timestamp_created= 1780383155878 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567408 pass=passMC module_name=tracks 1761596454075 timestamp_created= 1780382965913 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567374 pass=passMC module_name=tracks 1761495371845 timestamp_created= 1780382688999 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567379 pass=passMC module_name=tracks 1761538824424 timestamp_created= 1780381098674 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567379 pass=passMC module_name=tracks 1761538824424 timestamp_created= 1780379892831 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567568 pass=passMC module_name=tracks 1762195262267 timestamp_created= 1780372261717 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567572 pass=passMC module_name=tracks 1762206140252 timestamp_created= 1780367394020 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567351 pass=passMC module_name=tracks 1761443246059 timestamp_created= 1780366847866 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567572 pass=passMC module_name=tracks 1762206140252 timestamp_created= 1780366160353 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567351 pass=passMC module_name=tracks 1761443246059 timestamp_created= 1780365473992 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=544122 pass=passMC module_name=tracks 1696558312716 timestamp_created= 1780358885909 periodName: LHC24e7
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567378 pass=passMC module_name=tracks 1761527827123 timestamp_created= 1780358680855 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567356 pass=passMC module_name=tracks 1761478755844 timestamp_created= 1780358609085 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567378 pass=passMC module_name=tracks 1761527827123 timestamp_created= 1780357390065 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567356 pass=passMC module_name=tracks 1761478755844 timestamp_created= 1780356997156 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567547 pass=passMC module_name=tracks 1762147470399 timestamp_created= 1780356806465 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=536683 pass=passMC module_name=tracks 1684555836360 timestamp_created= 1780355392584 periodName: LHC24e8
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567338 pass=passMC module_name=tracks 1761387867388 timestamp_created= 1780355365666 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567338 pass=passMC module_name=tracks 1761387867388 timestamp_created= 1780352663353 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567570 pass=passMC module_name=tracks 1762202602271 timestamp_created= 1780351035933 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567567 pass=passMC module_name=tracks 1762193969221 timestamp_created= 1780350157951 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567534 pass=passMC module_name=tracks 1762131686129 timestamp_created= 1780350034358 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567570 pass=passMC module_name=tracks 1762202602271 timestamp_created= 1780349776925 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567567 pass=passMC module_name=tracks 1762193969221 timestamp_created= 1780348802683 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567534 pass=passMC module_name=tracks 1762131686129 timestamp_created= 1780348778536 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567375 pass=passMC module_name=tracks 1761523078974 timestamp_created= 1780345130169 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567324 pass=passMC module_name=tracks 1761335832701 timestamp_created= 1780341563687 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567324 pass=passMC module_name=tracks 1761335832701 timestamp_created= 1780340145783 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567325 pass=passMC module_name=tracks 1761361419147 timestamp_created= 1780340109413 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567569 pass=passMC module_name=tracks 1762201681237 timestamp_created= 1780340108295 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567569 pass=passMC module_name=tracks 1762201681237 timestamp_created= 1780338824316 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567325 pass=passMC module_name=tracks 1761361419147 timestamp_created= 1780338804118 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567549 pass=passMC module_name=tracks 1762180227400 timestamp_created= 1780332786858 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567549 pass=passMC module_name=tracks 1762180227400 timestamp_created= 1780331570432 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567227 pass=passMC module_name=tracks 1761164189394 timestamp_created= 1780328848208 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567445 pass=passMC module_name=tracks 1761769823494 timestamp_created= 1780328750258 periodName: LHC25l1
[INFO][CCDBServer][UpdateModule][qc_mc ] New insertion with: runnumber=567326 pass=passMC module_name=tracks 1761376438048 timestamp_created= 1780327819272 periodName: LHC25l1
